partition,seed,scenario,method,rawAlertEvents,mergedIncidents,truePositiveIncidents,falsePositiveIncidents,truthIncidents,detectedTruthIncidents,incidentRecall,incidentPrecision,falseAlertsPerOperatingDay,operatingSeconds,meanDetectionDelaySeconds,forecastMAE,intervalCoverage,intervalMeanWidth,thresholdPolicy,forecastMethod,persistenceMAE,evaluatedForecasts,intervalCount,precision,recall,elapsedSeconds,rowsPerSecond,llmCalls,llmCostUSD
final,211,regime_shift,eidos_regulation,1,1,1,0,1,1,1.0,1.0,0.0,9360,0.0,0.5703318555780268,0.8717948717948718,1.9995243476951354,,,0.5703318555780268,156.0,156.0,,,3.9219999999995707,45.89495155533394,0.0,0.0
final,211,regime_shift,eidos_adapt_all,1,1,1,0,1,1,1.0,1.0,0.0,9360,0.0,0.5703318555780268,0.8910256410256411,2.024399902695025,,,0.5703318555780268,156.0,156.0,,,2.29700000000048,78.36308228122002,0.0,0.0
final,211,noisy_interval,persistence,31,9,0,9,0,0,,0.0,83.07692307692308,9360,,2.1040000427656964,0.6858974358974359,2.2149954826972897,5 robust standardized units; Isolation Forest prefix 99th percentile,persistence,,,,,,,,,
final,211,noisy_interval,seasonal_12,29,15,0,15,0,0,,0.0,138.46153846153845,9360,,2.1077090067246833,0.6923076923076923,2.3468426392711033,5 robust standardized units; Isolation Forest prefix 99th percentile,seasonal_12,,,,,,,,,
final,211,noisy_interval,robust_prefix,15,11,0,11,0,0,,0.0,101.53846153846153,9360,,,,,5 robust standardized units; Isolation Forest prefix 99th percentile,,,,,,,,,,
final,211,noisy_interval,isolation_forest_prefix,7,7,0,7,0,0,,0.0,64.61538461538461,9360,,,,,5 robust standardized units; Isolation Forest prefix 99th percentile,,,,,,,,,,
final,211,noisy_interval,eidos_none,22,12,0,12,0,0,,0.0,110.76923076923077,9360,,1.536351055749544,0.7564102564102564,2.2953097552613397,,,2.104000042765697,156.0,156.0,,,2.686999999999898,66.9892072943829,0.0,0.0
final,211,noisy_interval,eidos_multiscale,22,13,0,13,0,0,,0.0,120.0,9360,,1.4938821661660258,0.75,2.2152821822902244,,,2.104000042765697,156.0,156.0,,,2.969000000000051,60.62647356012021,0.0,0.0
final,211,noisy_interval,eidos_regulation,23,12,0,12,0,0,,0.0,110.76923076923077,9360,,1.733090959236327,0.6474358974358975,2.498519085547739,,,2.104000042765697,156.0,156.0,,,4.530999999999949,39.726329728537195,0.0,0.0
final,211,noisy_interval,eidos_adapt_all,21,11,0,11,0,0,,0.0,101.53846153846153,9360,,1.5387286248429013,0.782051282051282,6.661001838636603,,,2.104000042765697,156.0,156.0,,,3.2349999999996726,55.6414219474554,0.0,0.0
final,211,contaminated_calibration,persistence,2,2,1,1,1,1,1.0,0.5,9.23076923076923,9360,0.0,0.8812449154611716,0.8974358974358975,2.069405429931196,5 robust standardized units; Isolation Forest prefix 99th percentile,persistence,,,,,,,,,
final,211,contaminated_calibration,seasonal_12,8,2,1,1,1,1,1.0,0.5,9.23076923076923,9360,0.0,1.9248032353377045,0.8910256410256411,1.8837487334592975,5 robust standardized units; Isolation Forest prefix 99th percentile,seasonal_12,,,,,,,,,
final,211,contaminated_calibration,robust_prefix,4,1,1,0,1,1,1.0,1.0,0.0,9360,0.0,,,,5 robust standardized units; Isolation Forest prefix 99th percentile,,,,,,,,,,
final,211,contaminated_calibration,isolation_forest_prefix,0,0,0,0,1,0,0.0,,0.0,9360,,,,,5 robust standardized units; Isolation Forest prefix 99th percentile,,,,,,,,,,
